Filename,PassSequence,OverOz,error
after_cleaned_train/poj104-v1_54_1646__ZNKSt5ctypeIcE5widenEc.ll,"['--loop-simplify', '--consthoist', '--sccp', '--strip', '--instcombine', '--constmerge', '--nary-reassociate', '--memcpyopt', '--loop-rotate', '--early-cse-memssa', '--adce', '--loop-simplifycfg', '--sroa', '--strip-debug-declare', '--canonicalize-aliases']",39.29,
after_cleaned_train/poj104-v1_54_1655__Z6numberi.ll,"['--ipsccp', '--lower-guard-intrinsic', '--mldst-motion', '--early-cse', '--strip', '--lcssa', '--constmerge', '--hotcoldsplit', '--sroa', '--gvn', '--ipconstprop', '--slsr', '--simplifycfg', '--sancov']",34.38,
after_cleaned_train/poj104-v1_54_1655__ZNKSt5ctypeIcE5widenEc.ll,"['--early-cse-memssa', '--add-discriminators', '--instsimplify', '--ee-instrument', '--load-store-vectorizer', '--lowerswitch', '--instcombine', '--loop-idiom', '--functionattrs', '--indvars', '--alignment-from-assumptions', '--coro-early', '--lower-widenable-condition', '--lower-expect', '--loop-instsimplify']",39.29,
after_cleaned_train/poj104-v1_54_1680__Z1fii.ll,"['--lower-guard-intrinsic', '--mem2reg', '--instcombine', '--load-store-vectorizer', '--memcpyopt', '--lcssa', '--newgvn', '--mergefunc', '--jump-threading', '--licm', '--early-cse-memssa', '--gvn-hoist', '--inject-tli-mappings', '--loop-interchange']",55.77,
after_cleaned_train/poj104-v1_54_1711__ZNKSt5ctypeIcE5widenEc.ll,"['--partially-inline-libcalls', '--prune-eh', '--instcombine', '--break-crit-edges', '--globalsplit', '--loop-rotate', '--sink', '--loweratomic', '--hotcoldsplit', '--deadargelim', '--mergeicmps', '--sroa', '--globaldce', '--insert-gcov-profiling', '--barrier']",39.29,
after_cleaned_train/poj104-v1_54_1764__Z5appleddd.ll,"['--sroa', '--slsr', '--tailcallelim', '--dse', '--lower-guard-intrinsic', '--loop-vectorize', '--gvn-hoist', '--attributor', '--sink', '--ee-instrument']",45.71,
after_cleaned_train/poj104-v1_54_1764__ZNKSt5ctypeIcE5widenEc.ll,"['--instcombine', '--constprop', '--loop-load-elim', '--div-rem-pairs', '--break-crit-edges', '--reg2mem', '--globalsplit', '--name-anon-globals', '--die', '--lower-constant-intrinsics', '--elim-avail-extern', '--constmerge', '--strip', '--partial-inliner', '--mem2reg']",39.29,
after_cleaned_train/poj104-v1_54_1790__Z3seedii.ll,"['--early-cse', '--mem2reg', '--strip', '--dse', '--newgvn', '--coro-elide', '--jump-threading', '--argpromotion', '--always-inline', '--indvars', '--canonicalize-aliases', '--strip-debug-declare', '--gvn', '--barrier', '--simple-loop-unswitch']",53.85,
after_cleaned_train/poj104-v1_54_1790__ZNKSt5ctypeIcE5widenEc.ll,"['--mergereturn', '--sccp', '--mem2reg', '--instcombine', '--strip', '--constmerge', '--loop-rotate', '--gvn-hoist', '--sroa']",39.29,
after_cleaned_train/poj104-v1_54_1806_main.ll,"['--gvn', '--guard-widening', '--canonicalize-aliases', '--lcssa', '--separate-const-offset-from-gep', '--callsite-splitting', '--strip-nondebug', '--early-cse', '--sroa', '--lower-constant-intrinsics']",58.33,
after_cleaned_train/poj104-v1_54_1822__Z4asdfi.ll,"['--partially-inline-libcalls', '--tailcallelim', '--constprop', '--mergereturn', '--mem2reg', '--early-cse-memssa', '--jump-threading', '--instnamer', '--globaldce', '--lower-matrix-intrinsics']",55.56,
after_cleaned_train/poj104-v1_54_1822_main.ll,"['--loop-unswitch', '--mldst-motion', '--bdce', '--add-discriminators', '--loop-guard-widening', '--insert-gcov-profiling', '--globalopt', '--mem2reg', '--jump-threading', '--barrier', '--redundant-dbg-inst-elim', '--attributor', '--ipconstprop', '--functionattrs', '--always-inline']",40.74,
after_cleaned_train/poj104-v1_54_30_main.ll,"['--coro-split', '--newgvn', '--simplifycfg', '--loweratomic', '--jump-threading', '--cross-dso-cfi', '--instcombine', '--loop-simplify', '--load-store-vectorizer', '--coro-cleanup', '--reassociate', '--insert-gcov-profiling']",60.0,
after_cleaned_train/poj104-v1_54_320_main.ll,"['--ee-instrument', '--lower-guard-intrinsic', '--cross-dso-cfi', '--mem2reg', '--load-store-vectorizer', '--newgvn', '--loweratomic', '--rewrite-statepoints-for-gc', '--loop-reroll', '--scalarizer', '--loop-deletion', '--sroa', '--die', '--simplifycfg']",50.0,
after_cleaned_train/poj104-v1_54_531__ZNKSt5ctypeIcE5widenEc.ll,"['--mem2reg', '--constprop', '--coro-elide', '--coro-cleanup', '--loop-instsimplify', '--loop-unroll', '--sccp', '-loop-reduce', '--licm', '--coro-early', '--ipconstprop', '--loop-guard-widening', '--instcombine', '--memcpyopt', '--adce']",39.29,
after_cleaned_train/poj104-v1_54_623_main.ll,"['--forceattrs', '--strip', '--instsimplify', '--loop-versioning', '--newgvn', '--mem2reg', '--inline', '--loop-predication', '--adce', '--strip-nondebug', '--partial-inliner', '--ipsccp', '--jump-threading', '--loop-simplifycfg', '--flattencfg']",33.33,
after_cleaned_train/poj104-v1_54_863_main.ll,"['--ipsccp', '--consthoist', '--mem2reg', '--dse', '--loop-unroll-and-jam', '--sink', '--loop-deletion', '--float2int', '--alignment-from-assumptions', '--gvn', '--instsimplify', '--bdce', '--barrier', '--simplifycfg']",54.76,
after_cleaned_train/poj104-v1_54_881_main.ll,"['--attributor', '--globalopt', '--newgvn', '--loop-versioning-licm', '--libcalls-shrinkwrap', '--lower-matrix-intrinsics', '--instcombine', '--mergefunc', '--inject-tli-mappings', '--functionattrs', '--loop-unroll-and-jam', '--slsr', '--simplifycfg', '--dse']",44.0,
after_cleaned_train/poj104-v1_54_892_main.ll,"['--guard-widening', '--callsite-splitting', '--early-cse', '--mem2reg', '--constmerge', '--jump-threading', '--lower-widenable-condition', '--sroa', '--slsr']",50.0,
after_cleaned_train/poj104-v1_54_919_main.ll,"['--inline', '--barrier', '--callsite-splitting', '--sroa', '--coro-elide', '--lowerswitch', '--aggressive-instcombine', '--jump-threading', '--rpo-functionattrs', '--load-store-vectorizer', '--globalsplit', '--loop-deletion', '--newgvn']",44.0,
after_cleaned_train/poj104-v1_54_938__ZNKSt5ctypeIcE5widenEc.ll,"['--loop-unroll', '--mem2reg', '--instcombine', '--lower-expect', '--constmerge', '--attributor', '--loop-vectorize', '--always-inline', '--hotcoldsplit', '--rpo-functionattrs', '--libcalls-shrinkwrap', '--inline', '--slsr', '--die', '--simplifycfg']",39.29,
after_cleaned_train/poj104-v1_54_964_main.ll,"['--mergefunc', '--mergeicmps', '--inline', '--slp-vectorizer', '--gvn-hoist', '--loop-sink', '--loop-idiom', '--early-cse-memssa', '--argpromotion', '--coro-elide', '--instcombine', '--sroa', '--functionattrs']",44.0,
after_cleaned_train/poj104-v1_54_991__Z5appleii.ll,"['--early-cse', '--forceattrs', '--mergereturn', '--instcombine', '--newgvn', '--lowerinvoke', '--licm', '--rewrite-statepoints-for-gc', '--coro-elide', '--scalarizer', '--redundant-dbg-inst-elim', '--gvn', '--loop-idiom', '--sroa', '--slsr']",54.29,
after_cleaned_train/poj104-v1_54_993__Z8allocateiiii.ll,"['--infer-address-spaces', '--mem2reg', '--newgvn', '--attributor', '--always-inline', '--gvn-hoist', '--strip-dead-prototypes', '--mergeicmps', '--strip-debug-declare', '--libcalls-shrinkwrap', '--sroa', '--loop-sink', '--inline', '--lower-matrix-intrinsics', '--simplifycfg']",65.12,
after_cleaned_train/poj104-v1_54_993_main.ll,"['--cross-dso-cfi', '--instcombine', '--constmerge', '--early-cse-memssa', '--jump-threading', '--sroa', '--slsr', '--add-discriminators']",52.27,
after_cleaned_train/poj104-v1_55_1054__ZNKSt5ctypeIcE5widenEc.ll,"['--attributor', '--redundant-dbg-inst-elim', '--deadargelim', '--memcpyopt', '--mem2reg', '--scalarizer', '--instcombine', '--rewrite-statepoints-for-gc', '--loop-vectorize', '--argpromotion', '--jump-threading', '--loop-sink', '--coro-early', '--loop-simplifycfg']",39.29,
after_cleaned_train/poj104-v1_55_1054__ZNKSt8ios_base5widthEv.ll,"['--lower-widenable-condition', '--coro-early', '--sink', '--add-discriminators', '--simple-loop-unswitch', '--mem2reg', '--instsimplify', '--rpo-functionattrs', '--inline', '--sccp', '--constmerge']",50.0,
after_cleaned_train/poj104-v1_55_1054__ZNSt8ios_base5widthEl.ll,"['--loop-load-elim', '--loop-simplifycfg', '--tailcallelim', '--aggressive-instcombine', '--loop-rotate', '--float2int', '--instcombine', '--constmerge', '--flattencfg', '--newgvn', '--add-discriminators']",77.78,
after_cleaned_train/poj104-v1_55_1065__ZNKSt5ctypeIcE5widenEc.ll,"['--loop-guard-widening', '--lowerswitch', '--sccp', '--instcombine', '--lower-constant-intrinsics', '--coro-split', '--loop-fusion', '--sroa', '--globaldce', '--loop-data-prefetch', '--slsr', '--die']",39.29,
after_cleaned_train/poj104-v1_55_1065__ZNKSt8ios_base5widthEv.ll,"['--globalopt', '--instcombine', '--loop-load-elim', '--gvn', '--deadargelim', '--pgo-memop-opt', '--loop-guard-widening', '--loop-deletion', '--div-rem-pairs', '--indvars', '--add-discriminators', '--lower-matrix-intrinsics', '--loop-data-prefetch', '--inject-tli-mappings', '--redundant-dbg-inst-elim']",50.0,
after_cleaned_train/poj104-v1_55_1065__ZNSt8ios_base5widthEl.ll,"['--newgvn', '--constprop', '--mem2reg', '--loop-fusion', '--loop-rotate', '--speculative-execution', '--loop-versioning-licm', '--coro-early']",77.78,
after_cleaned_train/poj104-v1_55_1137__ZNKSt5ctypeIcE5widenEc.ll,"['--loop-instsimplify', '--loop-simplify', '--instcombine', '--hotcoldsplit', '--deadargelim', '--coro-cleanup', '--sroa', '--strip-debug-declare', '--inline']",39.29,
after_cleaned_train/poj104-v1_55_1137__ZNKSt8ios_base5widthEv.ll,"['--called-value-propagation', '--mldst-motion', '--licm', '--instcombine', '--gvn-hoist', '--deadargelim', '--slsr', '--instnamer', '--loop-reroll']",50.0,
after_cleaned_train/poj104-v1_55_1137__ZNSt8ios_base5widthEl.ll,"['--sroa', '--loop-simplifycfg', '--reassociate', '--mem2reg', '--instnamer', '--pgo-memop-opt', '--reg2mem', '--early-cse-memssa', '--instsimplify', '--coro-split', '--deadargelim', '--loop-versioning', '--sancov', '--loop-distribute']",77.78,
after_cleaned_train/poj104-v1_55_1150__ZNKSt8ios_base5widthEv.ll,"['--slp-vectorizer', '--inferattrs', '--gvn-hoist', '--cross-dso-cfi', '--flattencfg', '--adce', '--gvn', '--mem2reg', '--float2int', '--scalarizer', '--sink']",50.0,
after_cleaned_train/poj104-v1_55_1150__ZNSt8ios_base5widthEl.ll,"['--early-cse-memssa', '--sroa', '--mergereturn', '--strip-debug-declare', '--simple-loop-unswitch', '--lowerinvoke', '--globalopt', '--reg2mem', '--mem2reg', '--aggressive-instcombine', '--early-cse', '--instsimplify', '--sink', '--loop-deletion']",77.78,
after_cleaned_train/poj104-v1_55_1163__ZNKSt5ctypeIcE5widenEc.ll,"['--partially-inline-libcalls', '--tailcallelim', '--infer-address-spaces', '--early-cse', '--mem2reg', '--instcombine', '--lower-constant-intrinsics', '--sink', '--indvars', '--slp-vectorizer', '--adce', '--loop-simplifycfg', '--insert-gcov-profiling', '--loop-interchange', '--separate-const-offset-from-gep']",39.29,
after_cleaned_train/poj104-v1_55_1163__ZNKSt8ios_base5widthEv.ll,"['--sink', '--lowerswitch', '--add-discriminators', '--name-anon-globals', '--cross-dso-cfi', '--consthoist', '--loop-data-prefetch', '--loop-idiom', '--mem2reg', '--lower-matrix-intrinsics', '--dse', '--rpo-functionattrs', '--mergereturn', '--strip-debug-declare']",50.0,
after_cleaned_train/poj104-v1_55_1163__ZNSt8ios_base5widthEl.ll,"['--sroa', '--constmerge', '--loop-unroll', '--loop-load-elim', '--early-cse-memssa', '--cross-dso-cfi']",77.78,
after_cleaned_train/poj104-v1_55_1281__Z5transc.ll,"['--elim-avail-extern', '--mem2reg', '--nary-reassociate', '--newgvn', '--reassociate', '--simplifycfg', '--loop-interchange']",62.79,
after_cleaned_train/poj104-v1_55_1299__ZNKSt5ctypeIcE5widenEc.ll,"['--loop-predication', '--mergeicmps', '--loop-distribute', '--strip-nondebug', '--gvn', '--loop-deletion', '--sancov', '--loop-reroll', '--instcombine', '--infer-address-spaces', '--functionattrs']",39.29,
after_cleaned_train/poj104-v1_55_1299__ZNKSt8ios_base5widthEv.ll,"['--mem2reg', '--early-cse', '--rpo-functionattrs', '--lower-expect', '--memcpyopt', '--loop-idiom', '--pgo-memop-opt', '--strip-dead-prototypes', '--loop-data-prefetch', '--strip-nondebug', '--loop-predication', '--ee-instrument', '--sancov', '--break-crit-edges']",50.0,
after_cleaned_train/poj104-v1_55_1299__ZNSt8ios_base5widthEl.ll,"['--early-cse-memssa', '--loop-distribute', '--barrier', '--canonicalize-aliases', '--cross-dso-cfi', '--consthoist', '--lowerinvoke', '--sroa', '--dse', '--tailcallelim', '--inline', '--load-store-vectorizer', '--separate-const-offset-from-gep', '--loop-data-prefetch']",77.78,
after_cleaned_train/poj104-v1_55_1319__ZNKSt8ios_base5widthEv.ll,"['--inject-tli-mappings', '--rpo-functionattrs', '--lower-expect', '--memcpyopt', '--div-rem-pairs', '--infer-address-spaces', '--slp-vectorizer', '--flattencfg', '--mergereturn', '--partially-inline-libcalls', '--insert-gcov-profiling', '--sink', '--sroa']",50.0,
after_cleaned_train/poj104-v1_55_1319__ZNSt8ios_base5widthEl.ll,"['--simplifycfg', '--barrier', '--strip-dead-prototypes', '--loop-interchange', '--dce', '--loop-simplifycfg', '--canonicalize-aliases', '--called-value-propagation', '--coro-cleanup', '--memcpyopt', '--globaldce', '--mem2reg', '--gvn']",77.78,
after_cleaned_train/poj104-v1_55_1331__ZNKSt5ctypeIcE5widenEc.ll,"['--partially-inline-libcalls', '--ee-instrument', '--inferattrs', '--early-cse', '--mem2reg', '--loop-predication', '--instcombine', '--lower-expect', '--ipconstprop', '--hotcoldsplit', '--argpromotion', '--coro-cleanup', '--strip-nondebug', '--name-anon-globals', '--simple-loop-unswitch']",39.29,
after_cleaned_train/poj104-v1_55_1331__ZNKSt8ios_base5widthEv.ll,"['--loop-simplifycfg', '--loop-vectorize', '--mergefunc', '--instcombine', '-loop-reduce', '--mldst-motion', '--early-cse', '--memcpyopt', '--speculative-execution']",50.0,
after_cleaned_train/poj104-v1_55_1331__ZNSt8ios_base5widthEl.ll,"['--mldst-motion', '--licm', '--gvn', '--inline', '--mem2reg', '--elim-avail-extern', '--slp-vectorizer', '--loop-idiom', '--inferattrs', '--rpo-functionattrs', '--div-rem-pairs', '--nary-reassociate', '--loop-deletion', '--loop-unroll']",77.78,
after_cleaned_train/poj104-v1_55_134__Z5transiPii.ll,"['--constprop', '--loop-simplifycfg', '--cross-dso-cfi', '--early-cse-memssa', '--mldst-motion', '--mem2reg', '--sccp', '--float2int', '--adce', '--simplifycfg', '--loop-unswitch', '--speculative-execution', '--strip-nondebug']",72.0,
after_cleaned_train/poj104-v1_55_1353__ZNKSt5ctypeIcE5widenEc.ll,"['--sroa', '--mem2reg', '--loop-instsimplify', '--strip-nondebug', '--simplifycfg', '--speculative-execution', '--globalopt', '--instcombine', '--load-store-vectorizer', '--add-discriminators']",39.29,
after_cleaned_train/poj104-v1_55_1353__ZNKSt8ios_base5widthEv.ll,"['--barrier', '--coro-elide', '--gvn-hoist', '--constmerge', '--post-inline-ee-instrument', '--jump-threading', '--loop-unroll', '--mem2reg', '--instsimplify', '--loop-simplify', '--functionattrs', '--loop-versioning-licm', '--nary-reassociate', '--loop-interchange']",50.0,
after_cleaned_train/poj104-v1_55_1353__ZNSt8ios_base5widthEl.ll,"['--instnamer', '--prune-eh', '--guard-widening', '--name-anon-globals', '--mem2reg', '--ee-instrument', '--cross-dso-cfi', '--licm', '--early-cse', '--irce', '--consthoist', '--early-cse-memssa', '--simplifycfg', '--load-store-vectorizer']",77.78,
after_cleaned_train/poj104-v1_55_1380__ZNKSt5ctypeIcE5widenEc.ll,"['--tailcallelim', '--guard-widening', '--called-value-propagation', '--mem2reg', '--instcombine', '--dse', '--loop-versioning', '--rpo-functionattrs', '--loop-sink', '--div-rem-pairs', '--loop-data-prefetch']",39.29,
after_cleaned_train/poj104-v1_55_1380__ZNKSt8ios_base5widthEv.ll,"['--mem2reg', '--add-discriminators', '--loop-sink', '--loop-fusion', '--loop-vectorize', '--indvars', '--coro-elide', '--strip', '--strip-dead-prototypes']",50.0,
after_cleaned_train/poj104-v1_55_1380__ZNSt8ios_base5widthEl.ll,"['--prune-eh', '--loop-distribute', '--lowerswitch', '--instnamer', '--insert-gcov-profiling', '--slsr', '--strip', '--mergereturn', '--bdce', '--instcombine', '--loop-versioning-licm']",77.78,
after_cleaned_train/poj104-v1_55_1420__ZNKSt5ctypeIcE5widenEc.ll,"['--gvn', '--elim-avail-extern', '--attributor', '--break-crit-edges', '--canonicalize-aliases', '--coro-split', '--inject-tli-mappings', '--instcombine', '--insert-gcov-profiling', '--slp-vectorizer']",39.29,
after_cleaned_train/poj104-v1_55_1420__ZNKSt8ios_base5widthEv.ll,"['--insert-gcov-profiling', '--separate-const-offset-from-gep', '--loop-versioning-licm', '--sroa', '--instcombine', '--coro-early', '--lower-constant-intrinsics', '--constprop', '--inferattrs', '--dse', '--forceattrs', '--post-inline-ee-instrument']",50.0,
after_cleaned_train/poj104-v1_55_1420__ZNSt8ios_base5widthEl.ll,"['--attributor', '--newgvn', '--inferattrs', '--slsr', '--loop-unswitch', '--rewrite-statepoints-for-gc', '--always-inline', '--sancov', '--ipsccp', '--jump-threading', '--correlated-propagation', '--mem2reg', '--loop-predication']",77.78,
after_cleaned_train/poj104-v1_55_1561__ZNKSt5ctypeIcE5widenEc.ll,"['--mergereturn', '--instcombine', '--memcpyopt', '--globalopt', '--attributor', '--indvars', '--loop-reroll', '--strip-dead-prototypes', '--canonicalize-aliases', '--sroa']",39.29,
after_cleaned_train/poj104-v1_55_1561__ZNKSt8ios_base5widthEv.ll,"['--instsimplify', '--name-anon-globals', '--mldst-motion', '--sroa', '--dce', '--canonicalize-aliases', '--loop-distribute', '--load-store-vectorizer', '--loop-idiom', '--coro-early', '--called-value-propagation', '--reassociate', '--consthoist']",50.0,
after_cleaned_train/poj104-v1_55_1561__ZNSt8ios_base5widthEl.ll,"['--forceattrs', '--loop-fusion', '--consthoist', '--simplifycfg', '--flattencfg', '--newgvn', '--sroa', '--slsr', '--globalsplit']",77.78,
after_cleaned_train/poj104-v1_55_1564__ZNKSt8ios_base5widthEv.ll,"['--jump-threading', '--loop-distribute', '--coro-cleanup', '--loop-deletion', '--loop-simplify', '--sroa', '--deadargelim']",50.0,
after_cleaned_train/poj104-v1_55_1564__ZNSt8ios_base5widthEl.ll,"['--loop-interchange', '--gvn', '--reg2mem', '--coro-split', '--dce', '--correlated-propagation', '--redundant-dbg-inst-elim', '--instcombine', '--indvars', '--ipconstprop', '--elim-avail-extern', '--loop-deletion']",77.78,
after_cleaned_train/poj104-v1_55_1594__Z3atnc.ll,"['--infer-address-spaces', '--coro-early', '--mem2reg', '--instcombine', '--newgvn', '--licm', '--loop-fusion', '--slp-vectorizer', '--irce', '--loop-reroll', '--sroa', '--simplifycfg']",62.16,
after_cleaned_train/poj104-v1_55_1594__Z3loexx.ll,"['--mldst-motion', '--mem2reg', '--lower-constant-intrinsics', '--nary-reassociate', '--break-crit-edges', '--loop-rotate', '--indvars', '--always-inline', '--rewrite-statepoints-for-gc', '--correlated-propagation', '--gvn', '--simplifycfg']",76.09,
